run_id,stage_id,model_id,model_role,dataset_role,spike_def_id,target_rate,g,crackling_gamma,crackling_ci_low,crackling_ci_high,crackling_ci_width,n_duration_points,n_avalanches_used,r2,pass,config_hash,code_version
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,0.85,1.6650584545344975,1.6499788539645301,1.735981505458954,0.08600265149442388,43,4831,0.9765687947042232,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,0.9,1.6635770245270014,1.6282332382181217,1.7279430106279297,0.09970977240980794,42,4827,0.9804977678743373,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,0.95,1.641706519576801,1.626340091893463,1.71167655590669,0.08533646401322703,42,4860,0.9764839232601299,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,1.0,1.6865376228352573,1.6524711930996565,1.744192541888525,0.0917213487888684,42,4846,0.9764723443986891,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,1.05,1.6599333287352638,1.6361952764179455,1.7209979030689524,0.08480262665100691,46,4865,0.9803648914679007,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,1.1,1.668868815768663,1.6324835564333344,1.732507105357221,0.10002354892388654,43,4797,0.9770213326692921,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,1.15,1.6549934787149783,1.6196637296716032,1.7121748952135896,0.09251116554198635,42,4784,0.9758238680238746,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,1.2,1.657934865826921,1.6298057044430614,1.7249804114744127,0.09517470703135134,42,4848,0.9701341719608804,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,4e-05,1.3,1.621539224706036,1.6004424632019987,1.6877992446970564,0.08735678149505777,42,4912,0.9767134950641401,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,0.7,1.6246070319802979,1.6007453377142926,1.690757462295716,0.09001212458142338,59,2537,0.9529884769020923,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,0.8,1.6253872312797073,1.6044524155298274,1.686676067637414,0.08222365210758653,60,2540,0.9586063161218747,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,0.85,1.6253486315102876,1.6072190471822383,1.6828187808661652,0.07559973368392692,60,2543,0.9568085160308606,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,0.9,1.6048654690981037,1.5827888988261998,1.6661817236741916,0.08339282484799182,61,2611,0.9493115134178348,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,0.95,1.6356925499873542,1.5951037706291407,1.6900241702966052,0.09492039966746457,57,2609,0.9583597868757869,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,1.0,1.6390528238868678,1.60695327418542,1.69608589716981,0.08913262298439006,60,2627,0.9530107815575594,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,1.05,1.661810438875558,1.6271688366839858,1.712279364448566,0.08511052776458028,60,2706,0.9609535522359565,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,1.1,1.6544176686116117,1.6171133380282758,1.7030073057730268,0.085893967744751,61,2735,0.9572459189534672,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,1.15,1.645647076306596,1.6120310061653,1.705457821640739,0.09342681547543896,60,2751,0.957534740986401,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,1.2,1.676383747569499,1.6381904334235262,1.716171253156624,0.07798081973309778,59,2810,0.9669999232084195,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
RUN_S05_ae9d76afcc57,PHASE5_ANALYZE_AND_EXPORT,D:\models\Qwen2.5-7B-Instruct,INSTRUCT,A,SPIKE_TWO_SIDED_ABS,8e-05,1.3,1.6626783660565894,1.6265324752047021,1.7176591896745705,0.09112671446986842,59,2838,0.9614799439424662,True,d7513f37dfef6ac197df439f23d61891c0289288c4ddd47c86137d9e5c59fbbe,no_git_metadata
